,0
"School enrollment, primary (gross), gender parity index (GPI)",0.0022573364
"School enrollment, primary, male (% gross)",0.0022573364
Male population 75-79,0.0015048909
"Population ages 10-14, female (% of female population)",0.0015048909
"Mortality rate, infant (per 1,000 live births)",0.0015048909
"Population ages 05-09, male (% of male population)",0.0015048909
Rural population,0.0015048909
"Immunization, Pol3 (% of one-year-old children)",0.0015048909
"Age population, age 03, female, interpolated",0.0015048909
People using basic sanitation services (% of population),0.0015048909
"Improved water source, rural (% of rural population with access)",0.0015048909
"Lower secondary completion rate, female (% of relevant age group)",0.0015048909
"Age population, age 03, male, interpolated",0.0015048909
Proportion of seats held by women in national parliaments (%),0.0015048909
"Labor force, female",0.0015048909
Proportion of women in ministerial level positions (%),0.0015048909
"Age population, age 21, male, interpolated",0.0015048909
Gross capital formation (% of GDP),0.0015048909
"Age population, age 21, female, interpolated",0.0015048909
"Population ages 50-54, male (% of male population)",0.0015048909
"Age population, age 20, female, interpolated",0.0015048909
"Population ages 65-69, male (% of male population)",0.0015048909
"Health expenditure, total (% of GDP)",0.0015048909
"Age population, age 16, female, interpolated",0.0015048909
"Population ages 45-49, female (% of female population)",0.0015048909
"Population ages 40-44, male (% of male population)",0.0015048909
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",0.0015048909
"Population ages 60-64, male (% of male population)",0.0015048909
Tuberculosis case detection rate (all forms),0.0015048909
"Tuberculosis case detection rate (%, all forms)",0.0015048909
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.0015048909
Trade (% of GDP),0.0015048909
Forest area (sq. km),0.0015048909
"Population ages 15-64, male (% of total)",0.0015048909
"Population ages 60-64, female (% of female population)",0.0015048909
"GNI per capita, Atlas method (current US$)",0.0015048909
"Age population, age 12, female, interpolated",0.0015048909
"Population ages 80 and older, female (% of female population)",0.0015048909
"Population ages 80 and older, male (% of male population)",0.0015048909
"Age population, age 22, male, interpolated",0.0015048909
"Health expenditure per capita, PPP (constant 2011 international $)",0.0015048909
"Population ages 65 and above, male (% of total)",0.0007524454
Prevalence of anemia among children (% of children under 5),0.0007524454
Number of under-five deaths,0.0007524454
Population ages 15-64 (% of total),0.0007524454
Number of maternal deaths,0.0007524454
"Population ages 70-74, female (% of female population)",0.0007524454
Number of infant deaths,0.0007524454
Newborns protected against tetanus (%),0.0007524454
"Population ages 70-74, male (% of male population)",0.0007524454
"Population ages 75-79, female (% of female population)",0.0007524454
Out-of-pocket health expenditure (% of total expenditure on health),0.0007524454
"People using basic sanitation services, rural (% of rural population)",0.0007524454
"PPP conversion factor, private consumption (LCU per international $)",0.0007524454
"Population ages 35-39, male (% of male population)",0.0007524454
"Population ages 15-64, female",0.0007524454
"Age population, age 07, female, interpolated",0.0007524454
"Primary completion rate, female (% of relevant age group)",0.0007524454
"Primary completion rate, total (% of relevant age group)",0.0007524454
"Age population, age 04, female, interpolated",0.0007524454
"Prevalence of obesity, female (% of female population ages 18+)",0.0007524454
Population ages 00-14 (% of total),0.0007524454
"Population ages 40-44, female (% of female population)",0.0007524454
People practicing open defecation (% of population),0.0007524454
"Population ages 45-49, male (% of male population)",0.0007524454
"Population ages 00-04, female (% of female population)",0.0007524454
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),0.0007524454
"Population ages 55-59, female (% of female population)",0.0007524454
"People using basic drinking water services, urban (% of urban population)",0.0007524454
"Age population, age 05, female, interpolated",0.0007524454
"People using basic drinking water services, rural (% of rural population)",0.0007524454
Net official development assistance and official aid received (current US$),0.0007524454
"Age population, age 04, male, interpolated",0.0007524454
Net ODA received (% of GNI),0.0007524454
"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",0.0007524454
"Labor force, total",0.0007524454
"Age population, age 09, female, interpolated",0.0007524454
"Children out of school, primary, female",0.0007524454
"Improved sanitation facilities, urban (% of urban population with access)",0.0007524454
"Improved sanitation facilities, rural (% of rural population with access)",0.0007524454
"Immunization, HepB3 (% of one-year-old children)",0.0007524454
"Age population, age 19, male, interpolated",0.0007524454
"Age population, age 19, female, interpolated",0.0007524454
"Age population, age 10, female, interpolated",0.0007524454
"Age population, age 11, male, interpolated",0.0007524454
"Unemployment, male (% of male labor force)",0.0007524454
"Employment to population ratio, 15+, total (%) (national estimate)",0.0007524454
"Age population, age 12, male, interpolated",0.0007524454
"Age population, age 14, male, interpolated",0.0007524454
Female population 75-79,0.0007524454
Female population 70-74,0.0007524454
Female population 05-09,0.0007524454
Female population 60-64,0.0007524454
Female population 55-59,0.0007524454
"Age population, age 08, male, interpolated",0.0007524454
Female population 30-34,0.0007524454
Male population 25-29,0.0007524454
"School enrollment, secondary, male (% gross)",0.0007524454
"School enrollment, secondary (gross), gender parity index (GPI)",0.0007524454
"School enrollment, secondary, female (% gross)",0.0007524454
Male population 20-24,0.0007524454
"Age population, age 25, male, interpolated",0.0007524454
Male population 65-69,0.0007524454
Births attended by skilled health staff (% of total),0.0007524454
"Age population, age 20, male, interpolated",0.0007524454
"Age population, age 23, female, interpolated",0.0007524454
"Lower secondary completion rate, male (% of relevant age group)",0.0007524454
"Mortality rate, neonatal (per 1,000 live births)",0.0007524454
