,0
"School enrollment, tertiary, female (% gross)",0.0011976048
"School enrollment, tertiary (gross), gender parity index (GPI)",0.0011976048
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),0.0011976048
"Survival to age 65, male (% of cohort)",0.0011976048
"Government expenditure per student, primary (% of GDP per capita)",0.0011976048
Rural population growth (annual %),0.0011976048
Vitamin A supplementation coverage rate (% of children ages 6-59 months),0.0011976048
Reported cases of malaria,0.0011976048
"School enrollment, primary, male (% gross)",0.0011976048
"Survival to age 65, female (% of cohort)",0.0011976048
"Government expenditure on education, total (% of GDP)",0.0011976048
"Start-up procedures to register a business, female (number)",0.0011976048
"School enrollment, secondary (% net)",0.0011976048
"Health expenditure per capita, PPP (constant 2011 international $)",0.0011976048
"Health expenditure per capita, PPP",0.0011976048
"Population ages 50-54, female (% of female population)",0.0011976048
"Improved sanitation facilities, rural (% of rural population with access)",0.0011976048
People using basic drinking water services (% of population),0.0011976048
"Population ages 35-39, male (% of male population)",0.0011976048
"Population ages 65 and above, male (% of total)",0.0011976048
"Population ages 35-39, female (% of female population)",0.0011976048
"Population ages 30-34, male (% of male population)",0.0011976048
"Population ages 70-74, female (% of female population)",0.0011976048
"GNI, Atlas method (current US$)",0.0011976048
"Population ages 10-14, female (% of female population)",0.0011976048
"Unemployment, male (% of male labor force)",0.0011976048
"Population ages 00-04, male (% of male population)",0.0011976048
"Population ages 00-04, female (% of female population)",0.0011976048
"Population, female",0.0011976048
"People using safely managed drinking water services, urban (% of urban population)",0.0011976048
"People using basic drinking water services, urban (% of urban population)",0.0011976048
"Total debt service (% of exports of goods, services and primary income)",0.0011976048
"Unemployment, total (% of total labor force)",0.0011976048
"Improved sanitation facilities, urban (% of urban population with access)",0.0011976048
Number of maternal deaths,0.0011976048
Net ODA received per capita (current US$),0.0011976048
"Prevalence of obesity, female (% of female population ages 18+)",0.0011976048
Mobile cellular subscriptions (per 100 people),0.0011976048
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0.0011976048
Male population 50-54,0.0011976048
Malaria cases reported,0.0011976048
"Lower secondary completion rate, female (% of relevant age group)",0.0011976048
"Labor force, total",0.0011976048
"Primary completion rate, male (% of relevant age group)",0.0011976048
"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",0.0011976048
"Primary completion rate, total (% of relevant age group)",0.0011976048
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",0.0011976048
Urban population growth (annual %),0.0011976048
"People using basic drinking water services, rural (% of rural population)",0.0011976048
Years,0.0011976048
Children orphaned by HIV/AIDS,0.0011976048
"Expected years of schooling, male",0.0011976048
"Age population, age 14, female, interpolated",0.0011976048
"Age population, age 11, male, interpolated",0.0011976048
"Age population, age 11, female, interpolated",0.0011976048
"Age population, age 16, female, interpolated",0.0011976048
"Age population, age 17, female, interpolated",0.0011976048
"Age population, age 19, female, interpolated",0.0011976048
"Age population, age 20, female, interpolated",0.0011976048
"Age population, age 06, female, interpolated",0.0011976048
"Age population, age 21, male, interpolated",0.0011976048
"Age population, age 22, female, interpolated",0.0011976048
"Age population, age 02, female, interpolated",0.0011976048
"Age population, age 01, male, interpolated",0.0011976048
"Age population, age 24, male, interpolated",0.0011976048
"Expected years of schooling, female",0.0011976048
"Age population, age 04, male, interpolated",0.0011976048
Female population 45-49,0.0011976048
Adults (ages 15+) newly infected with HIV,0.0011976048
Children (ages 0-14) newly infected with HIV,0.0011976048
Female population 80+,0.0011976048
Births attended by skilled health staff (% of total),0.0011976048
Female population 50-54,0.0011976048
"Age dependency ratio, young",0.0011976048
Female population 25-29,0.0011976048
"Adjusted net enrollment rate, primary, male (% of primary school age children)",0.0011976048
"Age population, age 13, male, interpolated",0.0011976048
"Age population, age 25, female, interpolated",0.0011976048
