,0
"Population ages 25-29, female (% of female population)",0.0048076925
"Mortality rate, adult, male (per 1,000 male adults)",0.0048076925
Incidence of HIV (% of uninfected population ages 15-49),0.0048076925
Mobile cellular subscriptions (per 100 people),0.0048076925
Urban population growth (annual %),0.0048076925
"Population ages 10-14, female (% of female population)",0.0048076925
"Population ages 05-09, female (% of female population)",0.0048076925
Vitamin A supplementation coverage rate (% of children ages 6-59 months),0.0048076925
"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",0.0048076925
Improved sanitation facilities (% of population with access),0.0048076925
GDP per capita (Current US$),0.0048076925
"Health expenditure, private (% of GDP)",0.0048076925
"Immunization, DPT (% of children ages 12-23 months)",0.0048076925
"Prevalence of HIV, total (% of population ages 15-49)",0.0048076925
"Population ages 65-69, male (% of male population)",0.0048076925
Prevalence of anemia among pregnant women (%),0.0048076925
"Population ages 60-64, male (% of male population)",0.0048076925
"Primary completion rate, female (% of relevant age group)",0.0048076925
"Government expenditure on education, total (% of GDP)",0.0048076925
Rural population growth (annual %),0.0048076925
"Population ages 45-49, female (% of female population)",0.0048076925
"People using basic sanitation services, rural (% of rural population)",0.0048076925
"Immunization, HepB3 (% of one-year-old children)",0.0032051282
Number of people who are undernourished,0.0032051282
"Improved water source, urban (% of urban population with access)",0.0032051282
GDP per person employed (constant 2011 PPP $),0.0032051282
"Improved water source, rural (% of rural population with access)",0.0032051282
GDP (current US$),0.0032051282
"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",0.0032051282
"Fertility rate, total (births per woman)",0.0032051282
GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),0.0032051282
"Health expenditure, private (% of total health expenditure)",0.0032051282
"People practicing open defecation, urban (% of urban population)",0.0032051282
"Mortality rate, under-5 (per 1,000 live births)",0.0032051282
AIDS estimated deaths (UNAIDS estimates),0.0032051282
"Population ages 35-39, female (% of female population)",0.0032051282
Children orphaned by HIV/AIDS,0.0032051282
"School enrollment, primary, male (% gross)",0.0032051282
"School enrollment, secondary (gross), gender parity index (GPI)",0.0032051282
"People using basic drinking water services, urban (% of urban population)",0.0032051282
Sex ratio at birth (male births per female births),0.0032051282
"Start-up procedures to register a business, female (number)",0.0032051282
"Age population, age 21, female, interpolated",0.0032051282
"Population ages 70-74, male (% of male population)",0.0032051282
Trade (% of GDP),0.0032051282
"Unemployment, male (% of male labor force)",0.0032051282
Antiretroviral therapy coverage (% of people living with HIV),0.0032051282
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),0.0032051282
"Age population, age 0, female, interpolated",0.0032051282
CO2 emissions (kt),0.0032051282
"Population ages 40-44, male (% of male population)",0.0032051282
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",0.0032051282
"Access to anti-retroviral drugs, male (%)",0.0032051282
"Population ages 15-19, female (% of female population)",0.0032051282
"Children out of school, primary, male",0.0032051282
"Population ages 20-24, male (% of male population)",0.0032051282
Age dependency ratio (% of working-age population),0.0032051282
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",0.0032051282
"Population ages 40-44, female (% of female population)",0.0032051282
"Total debt service (% of exports of goods, services and primary income)",0.0016025641
"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",0.0016025641
"Unemployment, total (% of total labor force)",0.0016025641
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",0.0016025641
"Secondary education, teachers (% female)",0.0016025641
Women's share of population ages 15+ living with HIV (%),0.0016025641
"School enrollment, tertiary (% gross)",0.0016025641
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0.0016025641
Rural population (% of total population),0.0016025641
Rural population,0.0016025641
People using basic drinking water services (% of population),0.0016025641
"Progression to secondary school, female (%)",0.0016025641
Number of neonatal deaths,0.0016025641
"People practicing open defecation, rural (% of rural population)",0.0016025641
"People using basic sanitation services, urban  (% of urban population)",0.0016025641
"Population ages 00-04, female (% of female population)",0.0016025641
"Population ages 00-14, male (% of total)",0.0016025641
"Population ages 15-19, male (% of male population)",0.0016025641
"Population ages 30-34, male (% of male population)",0.0016025641
"Population ages 45-49, male (% of male population)",0.0016025641
"Population ages 50-54, male (% of male population)",0.0016025641
"Population ages 65-69, female (% of female population)",0.0016025641
"Primary completion rate, total (% of relevant age group)",0.0016025641
"Population ages 70-74, female (% of female population)",0.0016025641
"Population ages 75-79, female (% of female population)",0.0016025641
"Population ages 80 and older, female (% of female population)",0.0016025641
"Population ages 80 and older, male (% of male population)",0.0016025641
"Prevalence of HIV, male (% ages 15-24)",0.0016025641
Prevalence of anemia among non-pregnant women (% of women ages 15-49),0.0016025641
Prevalence of syphilis (% of women attending antenatal care),0.0016025641
Prevalence of undernourishment (% of population),0.0016025641
"Population, female (% of total)",0.0016025641
Years,0.0016025641
Health expenditure per capita (current US$),0.0016025641
Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),0.0016025641
Children (0-14) living with HIV,0.0016025641
Children (ages 0-14) newly infected with HIV,0.0016025641
"Incidence of tuberculosis (per 100,000 people)",0.0016025641
"Improved sanitation facilities, rural (% of rural population with access)",0.0016025641
"Immunization, Pol3 (% of one-year-old children)",0.0016025641
"Health expenditure, total (current US$)",0.0016025641
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.0016025641
"Gross graduation ratio, primary, female (%)",0.0016025641
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",0.0016025641
"Expected years of schooling, female",0.0016025641
"GNI, Atlas method (current US$)",0.0016025641
Forest area (sq. km),0.0016025641
Female population 70-74,0.0016025641
Female population 60-64,0.0016025641
"Age population, age 08, male, interpolated",0.0016025641
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",0.0016025641
Female population 30-34,0.0016025641
"Labor force, female",0.0016025641
"Age population, age 24, male, interpolated",0.0016025641
"Age population, age 19, female, interpolated",0.0016025641
"Age dependency ratio, young",0.0016025641
"Adjusted net enrollment rate, primary, male (% of primary school age children)",0.0016025641
