,F-value,p-value
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",67.4886212900772,0.0
"Employers, female (% of female employment)",11.052039613407711,0.0019
"Employers, male (% of male employment)",11.05215805465497,0.0019
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",11.475529124104249,0.00159
"Employment to population ratio, 15+, total (%) (national estimate)",9.11745095199195,0.00439
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",14.527812604339744,0.00047
"Employment to population ratio, ages 15-24, female (%) (national estimate)",104.28468751370207,0.0
"Employment to population ratio, ages 15-24, male (%) (national estimate)",104.28710112020858,0.0
"Employment to population ratio, ages 15-24, total (%) (national estimate)",104.28528423741453,0.0
External resources for health (% of total expenditure on health),49.10586833953582,0.0
Female population 80+,11.810421814125968,0.00139
Fixed telephone subscriptions (per 100 people),393.1144534917512,0.0
GDP (current US$),30.05075087091503,0.0
GDP growth (annual %),21.574799739239232,4e-05
GDP per capita (Current US$),128.23917888537568,0.0
GDP per person employed (constant 2011 PPP $),89.30048180269961,0.0
"GNI per capita, Atlas method (current US$)",131.25509904833257,0.0
"GNI per capita, PPP (current international $)",134.98183091918696,0.0
"GNI, Atlas method (current US$)",36.32457056142111,0.0
Goods (excluding arms) admitted free of tariffs from developing countries (% total merchandise imports excluding arms),49.586716769351476,0.0
Goods (excluding arms) admitted free of tariffs from least developed countries (% total merchandise imports excluding arms),49.65963975646975,0.0
"Government expenditure on education, total (% of GDP)",37.95709903069158,0.0
"Government expenditure per student, primary (% of GDP per capita)",37.96151425329432,0.0
"Government expenditure per student, secondary (% of GDP per capita)",37.96774265500793,0.0
"Gross graduation ratio, primary, female (%)",22.94202667877952,2e-05
"Gross graduation ratio, primary, male (%)",22.911562878595713,2e-05
Health expenditure per capita (current US$),30.657380458675632,0.0
"Health expenditure per capita, PPP",23.637078706783946,2e-05
"Health expenditure per capita, PPP (constant 2011 international $)",23.637078706783946,2e-05
"Health expenditure, total (current US$)",44.81077189508609,0.0
"Immunization, HepB3 (% of one-year-old children)",105.21722115640947,0.0
"Immunization, Hib3 (% of children ages 12-23 months)",43.74471867936051,0.0
Incidence of HIV (% of uninfected population ages 15-49),109.65582333185154,0.0
"Incidence of tuberculosis (per 100,000 people)",12.776240778258812,0.00093
"Inflation, consumer prices (annual %)",43.978212548686855,0.0
Internet users (per 100 people),18.807151003114562,0.0001
"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",11.887476930728312,0.00134
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",8.618788811503324,0.00549
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",7.815081365561957,0.00792
"Labor force, female (% of total labor force)",432.65510886379764,0.0
Lifetime risk of maternal death (1 in: rate varies by country),78.10947996820103,0.0
"Lower secondary completion rate, female (% of relevant age group)",14.766725059321843,0.00043
"Lower secondary completion rate, male (% of relevant age group)",14.633521056303705,0.00045
"Maternal mortality ratio (national estimate, per 100,000 live births)",10.85091452372894,0.00207
Mobile cellular subscriptions (per 100 people),9.564885557211953,0.00361
"Mortality rate, adult, male (per 1,000 male adults)",7.476763288603565,0.00927
"Mortality rate, infant (per 1,000 live births)",276.9457736147711,0.0
"Mortality rate, neonatal (per 1,000 live births)",262.03680293774005,0.0
"Mortality rate, under-5 (per 1,000 live births)",232.82416823948154,0.0
"Mortality rate, under-5 (per 1,000)",232.82416823948154,0.0
Net ODA provided to the least developed countries (% of donor GNI),69.52968352631466,0.0
Net ODA provided to the least developed countries (current US$),35.459888597291716,0.0
"Net ODA provided, total (% of GNI)",69.52899967747369,0.0
"Net ODA provided, total (constant 2015 US$)",63.71398671929243,0.0
"Net ODA provided, total (current US$)",64.47049338874402,0.0
Net ODA received (% of GNI),67.82300370422129,0.0
Net ODA received per capita (current US$),85.94860397350998,0.0
"Net intake rate in grade 1, female (% of official school-age population)",42.33454541308798,0.0
"Net intake rate in grade 1, male (% of official school-age population)",42.3405018220005,0.0
"Own-account workers, female (% of females employed)",9.533958421700596,0.00366
"Own-account workers, male (% of males employed)",9.391030915192948,0.00389
"PPP conversion factor, GDP (LCU per international $)",16.760697462417937,0.0002
"People practicing open defecation, rural (% of rural population)",71.82269052388116,0.0
"People practicing open defecation, urban (% of urban population)",66.56331643310321,0.0
"People using basic drinking water services, rural (% of rural population)",60.08717389789928,0.0
"People using basic drinking water services, urban (% of urban population)",65.67969833255182,0.0
"People using basic sanitation services, rural (% of rural population)",62.6320216948332,0.0
"People using basic sanitation services, urban  (% of urban population)",63.68364761335748,0.0
People using safely managed drinking water services (% of population),69.53324093612287,0.0
People using safely managed sanitation services (% of population),60.10137390778993,0.0
"Persistence to grade 5, female (% of cohort)",17.484872679097325,0.00015
"Persistence to grade 5, male (% of cohort)",17.484908597788806,0.00015
"Persistence to last grade of primary, female (% of cohort)",17.484873713751387,0.00015
"Persistence to last grade of primary, male (% of cohort)",17.48490451994441,0.00015
"Persistence to last grade of primary, total (% of cohort)",17.484889503035635,0.00015
Population ages 0-14 (% of total),774.5594435215116,0.0
"Population ages 00-04, female (% of female population)",141.72093932953484,0.0
"Population ages 00-04, male (% of male population)",134.4632111724257,0.0
Population ages 00-14 (% of total),774.5594435215116,0.0
"Population ages 00-14, female (% of total)",735.9281467540098,0.0
"Population ages 00-14, male (% of total)",784.2224891719535,0.0
"Population ages 05-09, female (% of female population)",491.009839281657,0.0
"Population ages 05-09, male (% of male population)",488.3813320192288,0.0
"Population ages 10-14, female (% of female population)",238.92184467078096,0.0
"Population ages 15-19, female (% of female population)",193.43295775320837,0.0
"Population ages 15-19, male (% of male population)",198.10124168228725,0.0
"Population ages 15-64, female (% of total)",12.638629997048806,0.00099
"Population ages 20-24, female (% of female population)",274.626905351125,0.0
"Population ages 20-24, male (% of male population)",307.56205287292175,0.0
"Population ages 25-29, female (% of female population)",151.08686186038167,0.0
"Population ages 25-29, male (% of male population)",136.25625695189103,0.0
"Population ages 30-34, female (% of female population)",55.99856721347301,0.0
"Population ages 30-34, male (% of male population)",39.82616624162705,0.0
"Population ages 45-49, male (% of male population)",16.424116530943557,0.00023
"Population ages 50-54, female (% of female population)",44.826776412815406,0.0
"Population ages 50-54, male (% of male population)",106.81576262861657,0.0
"Population ages 55-59, female (% of female population)",223.3780481331435,0.0
"Population ages 55-59, male (% of male population)",345.9326783324195,0.0
"Population ages 60-64, female (% of female population)",537.3910579698379,0.0
"Population ages 60-64, male (% of male population)",643.084045044465,0.0
Population ages 65 and above (% of total),319.51726309039566,0.0
"Population ages 65 and above, female (% of total)",286.31810847359543,0.0
"Population ages 65 and above, male (% of total)",371.15688787667807,0.0
"Population ages 65-69, female (% of female population)",433.84259541792596,0.0
"Population ages 65-69, male (% of male population)",462.4785143935966,0.0
"Population ages 70-74, female (% of female population)",372.1148777907564,0.0
"Population ages 70-74, male (% of male population)",502.9505787164085,0.0
"Population ages 75-79, female (% of female population)",308.20382478449216,0.0
"Population ages 75-79, male (% of male population)",384.47731191545813,0.0
"Population ages 80 and older, female (% of female population)",171.33655914563127,0.0
"Population ages 80 and older, male (% of male population)",188.24345080898553,0.0
"Population ages10-14, male (% of male population)",227.07670437453956,0.0
Population growth (annual %),180.33907491038022,0.0
"Prevalence of HIV, female (% ages 15-24)",109.65582333185183,0.0
"Prevalence of HIV, male (% ages 15-24)",109.65582333185183,0.0
"Prevalence of HIV, total (% of population ages 15-49)",109.65582333185183,0.0
Prevalence of anemia among children (% of children under 5),174.5837328930962,0.0
Prevalence of anemia among non-pregnant women (% of women ages 15-49),28.58042899676029,0.0
Prevalence of anemia among pregnant women (%),38.33517643282774,0.0
Prevalence of anemia among women of reproductive age (% of women ages 15-49),28.220045323027378,0.0
Prevalence of syphilis (% of women attending antenatal care),10.687414772377027,0.00222
Prevalence of undernourishment (% of population),69.5776413009938,0.0
"Primary completion rate, female (% of relevant age group)",14.700542562143841,0.00044
"Primary completion rate, male (% of relevant age group)",14.6810116454986,0.00044
"Primary completion rate, total (% of relevant age group)",14.690148870137726,0.00044
"Primary education, teachers (% female)",58.622169733924714,0.0
"Public spending on education, total (% of GDP)",37.95709903069158,0.0
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),117.43531411614637,0.0
Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),26.789221108554653,1e-05
Ratio of female to male youth unemployment rate (%) (national estimate),9.682628314810389,0.00343
Rural population (% of total population),18.210140254632325,0.00012
Rural population growth (annual %),130.7612011373451,0.0
"School enrollment, primary, female (% net)",86.02031043788229,0.0
"School enrollment, primary, male (% net)",85.9673232391309,0.0
"School enrollment, secondary (% net)",49.455819770641504,0.0
"School enrollment, secondary, female (% net)",26.772497986496827,1e-05
"School enrollment, secondary, male (% net)",26.7720016951907,1e-05
"Self-employed, female (% of female employment)",69.47096937641385,0.0
"Self-employed, male (% of male employment)",69.50269663151418,0.0
"Self-employed, total (% of total employment)",69.48929482658964,0.0
"Tertiary education, academic staff (% female)",70.3397588686076,0.0
Total bilateral ODA commitments (current US$),16.805351536551434,0.0002
Total bilateral sector allocable ODA commitments (current US$),59.46537990601197,0.0
"Total debt service (% of exports of goods, services and primary income)",67.87857922462182,0.0
Trade (% of GDP),7.869415866290442,0.00773
"Unemployment with basic education, female (% of female labor force with basic education)",9.31935170263906,0.00402
"Unemployment with basic education, male (% of male labor force with basic education)",9.319194070012921,0.00402
"Unemployment with intermediate education, female (% of female labor force with intermediate education)",9.316921148141011,0.00402
"Unemployment with intermediate education, male (% of male labor force with intermediate education)",9.316334171921989,0.00402
"Unemployment, female (% of female labor force)",14.648786123100695,0.00045
"Unemployment, female (% of female labor force) (modeled ILO estimate)",14.648786123100695,0.00045
"Unemployment, female (% of female labor force) (national estimate)",10.298147991515185,0.00262
"Unemployment, male (% of male labor force)",14.084689260487021,0.00056
"Unemployment, male (% of male labor force) (modeled ILO estimate)",14.084689260487021,0.00056
"Unemployment, male (% of male labor force) (national estimate)",10.295130407145589,0.00263
"Unemployment, total (% of total labor force)",14.666187151570448,0.00044
"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",17.077945654823555,0.00018
"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",10.099946274800653,0.00286
"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",10.186957130590347,0.00275
Urban population (% of total),18.210140254632652,0.00012
Urban population growth (annual %),52.332254237014325,0.0
Vitamin A supplementation coverage rate (% of children ages 6-59 months),27.009361925659036,1e-05
"Vulnerable employment, female (% of female employment)",9.465476509741983,0.00377
"Vulnerable employment, male (% of male employment)",9.347994919259245,0.00397
"Vulnerable employment, total (% of total employment)",9.404216422452276,0.00387
"Wage and salaried workers, female (% of female employment)",11.50976313757881,0.00157
"Wage and salaried workers, male (% of male employment)",11.646386246613607,0.00148
Women's share of population ages 15+ living with HIV (%),110.77787193371223,0.0
