,0
"Employment to population ratio, 15+, total (%) (national estimate)",0.00084210525
Population ages 65 and above (% of total),0.00084210525
"Population ages 65 and above, female",0.00084210525
"Population ages 65 and above, male (% of total)",0.00084210525
"Employment in services, male (% of male employment)",0.00084210525
"Government expenditure per student, secondary (% of GDP per capita)",0.00084210525
"Population ages 65-69, male (% of male population)",0.00084210525
"Unemployment, male (% of male labor force) (modeled ILO estimate)",0.00084210525
Number of neonatal deaths,0.00084210525
Number of maternal deaths,0.00084210525
"Employment in industry, male (% of male employment)",0.00084210525
"Age population, age 01, male, interpolated",0.00084210525
"Self-employed, male (% of male employment)",0.00084210525
"Labor force participation rate for ages 15-24, male (%) (national estimate)",0.00084210525
"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",0.00084210525
"Educational attainment, completed Bachelor's or equivalent, population 25+ years, female (%)",0.00084210525
"Wage and salaried workers, male (% of male employment)",0.00084210525
"Wage and salaried workers, female (% of female employment)",0.00084210525
Population ages 15-64 (% of total),0.00084210525
"Age population, age 21, male, interpolated",0.00084210525
Female population 30-34,0.00084210525
"Age population, age 20, male, interpolated",0.00084210525
"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",0.00084210525
Urban population (% of total),0.00084210525
"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",0.00084210525
"Persistence to last grade of primary, total (% of cohort)",0.00084210525
Female population 45-49,0.00084210525
"Persistence to last grade of primary, female (% of cohort)",0.00084210525
"Persistence to grade 5, male (% of cohort)",0.00084210525
"Age population, age 04, female, interpolated",0.00084210525
"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",0.00084210525
"Unemployment with intermediate education, male (% of male labor force with intermediate education)",0.00084210525
"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",0.00084210525
Male population 15-19,0.00084210525
Incidence of HIV (% of uninfected population ages 15-49),0.00084210525
"School enrollment, primary (% net)",0.00084210525
Male population 65-69,0.00084210525
"Unemployment with advanced education, female (% of female labor force with advanced education)",0.00084210525
Prevalence of undernourishment (% of population),0.00084210525
Male population 45-49,0.00084210525
Male population 35-39,0.00084210525
Prevalence of anemia among women of reproductive age (% of women ages 15-49),0.00084210525
"Contributing family workers, male (% of male employment)",0.00084210525
"Age population, age 10, male, interpolated",0.00084210525
"Contributing family workers, female (% of female employment)",0.00084210525
"Children out of school, primary, male",0.00084210525
"Age population, age 07, female, interpolated",0.00084210525
"Age population, age 15, female, interpolated",0.00084210525
Ratio of young literate females to males (% ages 15-24),0.00084210525
"Hospital beds (per 1,000 people)",0.00084210525
"Employment in agriculture, male (% of male employment)",0.00084210525
"Mortality rate, under-5 (per 1,000 live births)",0.00084210525
"Educational attainment, no schooling, population 25+ years, female (%)",0.00084210525
"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",0.00084210525
"Age population, age 08, female, interpolated",0.00042105262
"Age population, age 23, male, interpolated",0.00042105262
"Age population, age 11, female, interpolated",0.00042105262
"Age population, age 22, male, interpolated",0.00042105262
"Age population, age 09, male, interpolated",0.00042105262
"Age population, age 0, male, interpolated",0.00042105262
"Age population, age 01, female, interpolated",0.00042105262
"Vulnerable employment, female (% of female employment)",0.00042105262
"Age population, age 23, female, interpolated",0.00042105262
"Age population, age 11, male, interpolated",0.00042105262
"Age population, age 16, female, interpolated",0.00042105262
Share of women employed in the nonagricultural sector (% of total nonagricultural employment),0.00042105262
"Age population, age 12, female, interpolated",0.00042105262
"Time required to start a business, male (days)",0.00042105262
"Age population, age 02, female, interpolated",0.00042105262
"Age population, age 09, female, interpolated",0.00042105262
"Population, male (% of total)",0.00042105262
Poverty headcount ratio at national poverty line (% of population),0.00042105262
"Age population, age 06, female, interpolated",0.00042105262
"Unemployment with basic education, female (% of female labor force with basic education)",0.00042105262
"Population ages 65 and above, female (% of total)",0.00042105262
"Age population, age 05, male, interpolated",0.00042105262
"Age population, age 19, female, interpolated",0.00042105262
"Prevalence of overweight, female (% of female adults)",0.00042105262
"Age population, age 17, male, interpolated",0.00042105262
"Age population, age 18, female, interpolated",0.00042105262
"Age population, age 05, female, interpolated",0.00042105262
"Time-related underemployment, male (% of employment)",0.00042105262
"Population ages 75-79, male (% of male population)",0.00042105262
"Age population, age 12, male, interpolated",0.00042105262
"Age population, age 06, male, interpolated",0.00042105262
AIDS estimated deaths (UNAIDS estimates),0.00042105262
"Educational attainment, completed upper secondary, population 25+ years, female (%)",0.00042105262
"People using basic drinking water services, rural (% of rural population)",0.00042105262
"Employment to population ratio, 15+, male (%) (national estimate)",0.00042105262
"Employment in services, female (% of female employment)",0.00042105262
"Own-account workers, male (% of males employed)",0.00042105262
"Own-account workers, female (% of females employed)",0.00042105262
"Government expenditure per student, primary (% of GDP per capita)",0.00042105262
Number of under-five deaths,0.00042105262
"Gross graduation ratio, primary, male (%)",0.00042105262
"Employers, female (% of female employment)",0.00042105262
"Contributing family workers, total (% of total employment)",0.00042105262
"Educational attainment, completed lower secondary, population 25+ years, female (%)",0.00042105262
"Labor force participation rate for ages 15-24, female (%) (national estimate)",0.00042105262
"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",0.00042105262
"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",0.00042105262
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",0.00042105262
Male population 75-79,0.00042105262
Antiretroviral therapy coverage (% of people living with HIV),0.00042105262
"Cost of business start-up procedures, male (% of GNI per capita)",0.00042105262
Female population 00-04,0.00042105262
Female population 10-14,0.00042105262
Female population 25-29,0.00042105262
Female population 15-19,0.00042105262
