,F-value,p-value
"Age population, age 19, female, interpolated",65.33554788710538,0.0
"Age population, age 19, male, interpolated",65.18033407364436,0.0
"Age population, age 20, female, interpolated",63.11988561007919,0.0
"Age population, age 20, male, interpolated",62.90512088045038,0.0
"Age population, age 21, female, interpolated",60.58260217642779,0.0
"Age population, age 21, male, interpolated",60.28293961373993,0.0
"Age population, age 22, female, interpolated",57.82888437673442,0.0
"Age population, age 22, male, interpolated",57.40704074242169,0.0
"Age population, age 23, female, interpolated",54.99075672462026,0.0
"Age population, age 23, male, interpolated",54.40767793385026,0.0
"Age population, age 24, female, interpolated",52.17181793882283,0.0
"Age population, age 24, male, interpolated",51.388398338852504,0.0
"Age population, age 25, female, interpolated",49.581713873294305,0.0
"Age population, age 25, male, interpolated",48.57355816311691,0.0
Agricultural support estimate (% of GDP),97.63477669855946,0.0
Average tariffs imposed by developed countries on agricultural products from developing countries (%),51.082290663123054,0.0
Average tariffs imposed by developed countries on agricultural products from least developed countries (%),51.10347561953674,0.0
Average tariffs imposed by developed countries on clothing products from developing countries (%),51.12906702452102,0.0
Average tariffs imposed by developed countries on clothing products from least developed countries (%),51.17484349771462,0.0
Average tariffs imposed by developed countries on textile products from developing countries (%),51.1410064121813,0.0
Average tariffs imposed by developed countries on textile products from least developed countries (%),51.17329472995569,0.0
Births attended by skilled health staff (% of total),9.6278175705813,0.00244
CO2 emissions (kt),43.688421001399036,0.0
Children (0-14) living with HIV,22.797989524144487,1e-05
Children (ages 0-14) newly infected with HIV,27.07661099285809,0.0
Children orphaned by HIV/AIDS,15.672916705669463,0.00013
"Children out of school, primary, female",22.171690737378793,1e-05
"Children out of school, primary, male",23.39686877120652,0.0
Country_code,12.464354582662981,0.00061
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",90.58891226014816,0.0
"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",57.325166287054145,0.0
"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",57.159102473916946,0.0
"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",37.777478030696734,0.0
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",37.718587155615026,0.0
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",43.385615454717204,0.0
"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",43.3544751972864,0.0
"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",57.023654241689755,0.0
"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",57.181751102217476,0.0
"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",57.987669335580634,0.0
"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",58.032113800637156,0.0
"Educational attainment, completed Bachelor's or equivalent, population 25+ years, female (%)",48.927639836592775,0.0
"Educational attainment, completed Bachelor's or equivalent, population 25+ years, male (%)",49.043502899156174,0.0
"Educational attainment, completed lower secondary, population 25+ years, female (%)",56.32340993234306,0.0
"Educational attainment, completed lower secondary, population 25+ years, male (%)",56.09468467541743,0.0
"Educational attainment, completed post-secondary, population 25+ years, female (%)",37.655714554618456,0.0
"Educational attainment, completed post-secondary, population 25+ years, male (%)",37.60263790498231,0.0
"Educational attainment, completed primary, population 25+ years, female (%)",56.71097639501804,0.0
"Educational attainment, completed primary, population 25+ years, male (%)",56.88016363869971,0.0
"Educational attainment, completed upper secondary, population 25+ years, female (%)",57.94821905283334,0.0
"Educational attainment, completed upper secondary, population 25+ years, male (%)",57.917662575492514,0.0
"Educational attainment, no schooling, population 25+ years, female (%)",43.26324490874775,0.0
"Educational attainment, no schooling, population 25+ years, male (%)",43.30148471408918,0.0
"Educational attainment, some primary, population 25+ years, female (%)",9.541874789620575,0.00254
"Educational attainment, some primary, population 25+ years, male (%)",9.541982046172208,0.00254
"Educational attainment, some primary, population 25+ years, total (%)",9.541917850452466,0.00254
"Employment in agriculture, female (% of female employment)",9.18640989199437,0.00304
"Employment in agriculture, male (% of male employment)",9.124667214967928,0.00314
"Employment in industry, female (% of female employment)",9.44705755079477,0.00267
"Employment in industry, male (% of male employment)",9.711153602226053,0.00234
"Employment in services, female (% of female employment)",9.484673081373352,0.00262
"Employment in services, male (% of male employment)",9.290589409110956,0.00288
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",46.6948885783428,0.0
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",17.560346235223196,6e-05
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",62.730494772299,0.0
"Employment to population ratio, ages 15-24, female (%) (national estimate)",90.43757615687852,0.0
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",37.36960067932366,0.0
"Employment to population ratio, ages 15-24, male (%) (national estimate)",90.78098676252239,0.0
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",47.90018655316929,0.0
"Employment to population ratio, ages 15-24, total (%) (national estimate)",90.61825118319778,0.0
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",8.167191444216332,0.0051
External resources for health (% of total expenditure on health),10.039575203007521,0.00198
Female population 00-04,40.14810502766318,0.0
Female population 05-09,42.38136536936921,0.0
Female population 10-14,58.79292151141253,0.0
Female population 15-19,67.8761377178595,0.0
Female population 20-24,58.38833018678968,0.0
Female population 25-29,46.85587651483838,0.0
Female population 30-34,44.221033822999225,0.0
Female population 35-39,45.92042908405609,0.0
Female population 40-44,58.285210181931184,0.0
Female population 45-49,63.42057939076284,0.0
Female population 50-54,52.66487520374898,0.0
Female population 55-59,37.811210613632646,0.0
Female population 60-64,29.805656295966507,0.0
Female population 65-69,65.51130025525016,0.0
Female population 70-74,59.46899876406643,0.0
Female population 75-79,53.53828524675087,0.0
Female population 80+,37.398028269658454,0.0
Female share of employment in senior and middle management (%),87.79003377830756,0.0
Fixed telephone subscriptions (per 100 people),10.668979565432519,0.00145
Forest area (sq. km),42.13445934946279,0.0
GDP (current US$),7.860897415799661,0.00597
GDP per capita (Current US$),109.07309321199143,0.0
GDP per person employed (constant 2011 PPP $),116.46768643365223,0.0
GINI index (World Bank estimate),8.095908888360496,0.00529
"GNI per capita, Atlas method (current US$)",131.5525032840001,0.0
"GNI per capita, PPP (current international $)",114.3431288387116,0.0
Goods (excluding arms) admitted free of tariffs from developing countries (% total merchandise imports excluding arms),51.43638467039852,0.0
Goods (excluding arms) admitted free of tariffs from least developed countries (% total merchandise imports excluding arms),51.252973033187864,0.0
"Government expenditure per student, primary (% of GDP per capita)",37.800908642250896,0.0
"Government expenditure per student, secondary (% of GDP per capita)",42.69647920070216,0.0
"Gross graduation ratio, tertiary, female (%)",87.0553502905893,0.0
"Gross graduation ratio, tertiary, male (%)",86.48147769989379,0.0
"Health expenditure, private (% of total health expenditure)",7.394696853044236,0.0076
"Health expenditure, total (current US$)",7.910580587568261,0.00582
"Immunization, BCG (% of one-year-old children)",26.144964536755666,0.0
"Immunization, Hib3 (% of children ages 12-23 months)",63.648359995917374,0.0
"Incidence of tuberculosis (per 100,000 people)",9.335824487789885,0.00282
Income share held by lowest 20%,7.848356351000458,0.00601
"Inflation, consumer prices (annual %)",31.690911907684654,0.0
Internet users (per 100 people),10.776711479612517,0.00138
"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",86.25243706742818,0.0
"Labor force participation rate for ages 15-24, female (%) (national estimate)",20.36179324573678,2e-05
"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",51.1536943707464,0.0
"Labor force participation rate for ages 15-24, male (%) (national estimate)",20.572280424190325,1e-05
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",46.572729270621124,0.0
"Labor force with advanced education, female (% of female working-age population with advanced education)",89.86853191216589,0.0
"Labor force with advanced education, male (% of male working-age population with advanced education)",90.75420954082,0.0
"Labor force with basic education, female (% of female working-age population with basic education)",89.21942296148887,0.0
"Labor force with basic education, male (% of male working-age population with basic education)",89.18504055873035,0.0
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",89.75525078045834,0.0
"Labor force with intermediate education, male (% of male working-age population with intermediate education)",90.27070827790281,0.0
"Labor force, female",54.03652035315753,0.0
"Labor force, female (% of total labor force)",276.94876187393197,0.0
"Labor force, total",50.98424494448457,0.0
Lifetime risk of maternal death (1 in: rate varies by country),41.675509059839584,0.0
Malaria cases reported,43.08124052576746,0.0
Male population 00-04,40.15941016295229,0.0
Male population 05-09,42.49104829879583,0.0
Male population 10-14,58.77558889921993,0.0
Male population 15-19,67.78312196273687,0.0
Male population 20-24,57.90867337034568,0.0
Male population 25-29,45.4341153789962,0.0
Male population 30-34,42.38565749697506,0.0
Male population 35-39,43.961716633780334,0.0
Male population 40-44,54.821197798282675,0.0
Male population 45-49,59.095195347943864,0.0
Male population 50-54,47.79147496472397,0.0
Male population 55-59,33.41420397609859,0.0
Male population 60-64,23.51677944529242,0.0
Male population 65-69,53.17961993060726,0.0
Male population 70-74,52.83819923172524,0.0
Male population 75-79,42.963384508279546,0.0
Male population 80+,18.28651917266728,4e-05
"Maternal mortality ratio (national estimate, per 100,000 live births)",7.518046466586717,0.00713
Mobile cellular subscriptions (per 100 people),16.06921892511736,0.00011
"Mortality rate, adult, female (per 1,000 female adults)",9.885356611297626,0.00214
"Mortality rate, adult, male (per 1,000 male adults)",18.12066343280579,4e-05
"Mortality rate, infant (per 1,000 live births)",82.94298090034268,0.0
"Mortality rate, neonatal (per 1,000 live births)",60.744534282429,0.0
"Mortality rate, under-5 (per 1,000 live births)",87.47411298241919,0.0
"Mortality rate, under-5 (per 1,000)",87.47411298241919,0.0
Net ODA provided to the least developed countries (% of donor GNI),74.77976255545106,0.0
Net ODA provided to the least developed countries (current US$),27.457040841867347,0.0
"Net ODA provided, total (% of GNI)",74.78150482407189,0.0
"Net ODA provided, total (constant 2015 US$)",69.29063216958654,0.0
"Net ODA provided, total (current US$)",67.55949232617249,0.0
Net ODA received (% of GNI),20.08707788728408,2e-05
Net ODA received per capita (current US$),20.03368595439642,2e-05
"Net intake rate in grade 1, female (% of official school-age population)",12.716261461970326,0.00054
"Net intake rate in grade 1, male (% of official school-age population)",12.725749887173873,0.00054
Net official development assistance and official aid received (current US$),12.250677132994248,0.00067
Net official development assistance received (current US$),9.193135126763673,0.00303
Number of infant deaths,85.03647569919501,0.0
Number of maternal deaths,29.09337190414277,0.0
Number of neonatal deaths,95.44156792987313,0.0
Number of under-five deaths,85.24439487725425,0.0
Out-of-pocket health expenditure (% of total expenditure on health),7.312919268918122,0.00793
"Own-account workers, female (% of females employed)",9.435741099277864,0.00268
"Own-account workers, male (% of males employed)",9.657738347795972,0.0024
"PPP conversion factor, private consumption (LCU per international $)",7.562301087335472,0.00697
People using safely managed sanitation services (% of population),49.450067522847306,0.0
"People using safely managed sanitation services, urban  (% of urban population)",33.80689406525701,0.0
"Persistence to grade 5, female (% of cohort)",25.89705586775113,0.0
"Persistence to grade 5, male (% of cohort)",25.897042842360264,0.0
"Population ages 0-14, female",47.500853232990565,0.0
"Population ages 0-14, male",47.535271399519004,0.0
"Population ages 00-14, male (% of total)",16.401871626883477,0.0001
"Population ages 00-14, total",47.51901537139449,0.0
"Population ages 05-09, female (% of female population)",18.549160277294128,4e-05
"Population ages 15-19, female (% of female population)",26.719649483951073,0.0
"Population ages 15-19, male (% of male population)",60.92832937560672,0.0
Population ages 15-64 (% of total),13.03681642371088,0.00046
"Population ages 15-64, female",51.668369502990174,0.0
"Population ages 15-64, female (% of total)",8.529455592121566,0.00424
"Population ages 15-64, male",49.39308792653147,0.0
"Population ages 15-64, male (% of total)",22.785465326379473,1e-05
"Population ages 15-64, total",50.57169147993819,0.0
"Population ages 20-24, female (% of female population)",41.42332525988141,0.0
"Population ages 20-24, male (% of male population)",95.38251775867663,0.0
"Population ages 25-29, male (% of male population)",16.930998847180383,8e-05
"Population ages 30-34, female (% of female population)",16.95874791046482,7e-05
"Population ages 35-39, female (% of female population)",53.52069482582291,0.0
"Population ages 35-39, male (% of male population)",39.0769463784305,0.0
"Population ages 45-49, female (% of female population)",75.85525339328122,0.0
"Population ages 45-49, male (% of male population)",48.1563217050069,0.0
"Population ages 50-54, female (% of female population)",38.73027849223379,0.0
"Population ages 50-54, male (% of male population)",13.016755650716252,0.00047
"Population ages 55-59, female (% of female population)",23.576373079086213,0.0
"Population ages 55-59, male (% of male population)",74.50114498155806,0.0
"Population ages 60-64, female (% of female population)",70.3862397044394,0.0
"Population ages 60-64, male (% of male population)",140.24934752848617,0.0
Population ages 65 and above (% of total),12.426440128132448,0.00062
"Population ages 65 and above, female",56.59739060757458,0.0
"Population ages 65 and above, male",47.61325336702552,0.0
"Population ages 65 and above, male (% of total)",35.0070040377635,0.0
"Population ages 65 and above, total",53.68725298949887,0.0
"Population ages 65-69, male (% of male population)",17.531896420650224,6e-05
"Population ages 75-79, male (% of male population)",13.53082883041234,0.00036
"Population ages 80 and older, female (% of female population)",55.95465330861894,0.0
"Population ages 80 and older, male (% of male population)",101.44465046293793,0.0
"Population ages10-14, male (% of male population)",20.041876135415222,2e-05
Population growth (annual %),18.78255253256653,3e-05
"Population, female",51.96525430937238,0.0
"Population, female (% of total)",155.65629837064833,0.0
"Population, male",49.033199028206504,0.0
"Population, male (% of total)",155.65629837063926,0.0
"Population, total",50.59646049451822,0.0
Poverty gap at $1.90 a day (2011 PPP) (%),7.88686308285942,0.00589
Poverty gap at national poverty lines (%),41.34490146560894,0.0
Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),7.896881857895277,0.00586
Poverty headcount ratio at national poverty line (% of population),11.552853784257326,0.00094
Poverty headcount ratio at national poverty lines (% of population),11.552853784257326,0.00094
Prevalence of anemia among non-pregnant women (% of women ages 15-49),83.92731723135702,0.0
Prevalence of anemia among pregnant women (%),35.768939292585834,0.0
Prevalence of anemia among women of reproductive age (% of women ages 15-49),84.31114711006678,0.0
Proportion of seats held by women in national parliaments (%),10.178056762297889,0.00185
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),117.03134170660778,0.0
Ratio of female to male youth unemployment rate (%) (national estimate),31.639103315405603,0.0
Reported cases of malaria,43.08124052576746,0.0
Rural population,42.863024219888814,0.0
Rural population growth (annual %),17.44481412661706,6e-05
"School enrollment, primary (% net)",11.017427112312244,0.00122
"Secondary education, teachers (% female)",47.09635811795779,0.0
"Self-employed, female (% of female employment)",89.4986436599016,0.0
"Self-employed, male (% of male employment)",90.04592209102142,0.0
"Self-employed, total (% of total employment)",89.82121088764038,0.0
Share of women employed in the nonagricultural sector (% of total nonagricultural employment),8.702034952089981,0.00388
Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),8.702034952089981,0.00388
"Start-up procedures to register a business, female (number)",18.441630366853943,4e-05
"Start-up procedures to register a business, male (number)",18.441630366853943,4e-05
"Time-related underemployment, female (% of employment)",37.12646352051102,0.0
"Time-related underemployment, male (% of employment)",37.013365360553266,0.0
"Total debt service (% of exports of goods, services and primary income)",85.3007227751455,0.0
Trade (% of GDP),22.677369909277875,1e-05
"Unemployment with advanced education, female (% of female labor force with advanced education)",20.64591975628542,1e-05
"Unemployment with advanced education, male (% of male labor force with advanced education)",20.609533454525547,1e-05
"Unemployment with basic education, female (% of female labor force with basic education)",21.16422673268783,1e-05
"Unemployment with basic education, male (% of male labor force with basic education)",21.180751127025513,1e-05
"Unemployment with intermediate education, female (% of female labor force with intermediate education)",20.768474348491704,1e-05
"Unemployment with intermediate education, male (% of male labor force with intermediate education)",20.6531641228308,1e-05
"Unemployment, female (% of female labor force)",15.157188609078698,0.00017
"Unemployment, female (% of female labor force) (modeled ILO estimate)",15.157188609078698,0.00017
"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",15.80155020211693,0.00013
"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",31.136294225292545,0.0
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",11.486668880921838,0.00097
"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",30.95352614293741,0.0
Urban population,52.61819884379072,0.0
"Vulnerable employment, female (% of female employment)",9.493126770649063,0.00261
"Vulnerable employment, male (% of male employment)",9.678103640214836,0.00238
"Vulnerable employment, total (% of total employment)",9.597668049000456,0.00247
Years,23.248059728403117,0.0
