,0
Tuberculosis treatment success rate (% of new cases),0.001537673
"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",0.001537673
"Population ages 00-04, male (% of male population)",0.001537673
"Survival to age 65, male (% of cohort)",0.001537673
"School enrollment, secondary, female (% gross)",0.001537673
"Physicians (per 1,000 people)",0.001537673
Sex ratio at birth (male births per female births),0.001537673
"Persistence to last grade of primary, total (% of cohort)",0.001537673
"Persistence to grade 5, male (% of cohort)",0.001537673
"Labor force with basic education, male (% of male working-age population with basic education)",0.001537673
"People using safely managed sanitation services, urban  (% of urban population)",0.001537673
Number of maternal deaths,0.001537673
Income share held by lowest 20%,0.001537673
Net ODA provided to the least developed countries (% of donor GNI),0.001537673
"Labor force, female (% of total labor force)",0.001537673
Average tariffs imposed by developed countries on clothing products from least developed countries (%),0.001537673
"Improved sanitation facilities, urban (% of urban population with access)",0.001537673
"Age at first marriage, male",0.001537673
"Primary education, teachers (% female)",0.001537673
"Population ages 75-79, female (% of female population)",0.001537673
"Population ages 55-59, female (% of female population)",0.001537673
"Employment to population ratio, 15+, total (%) (national estimate)",0.001537673
External resources for health (% of total expenditure on health),0.001537673
"Population, female (% of total)",0.001537673
"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",0.001537673
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",0.001537673
"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",0.001537673
"Population ages 70-74, male (% of male population)",0.001537673
"Population ages 65-69, male (% of male population)",0.001537673
"Population ages 65 and above, male (% of total)",0.001537673
Rural population,0.001537673
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",0.001537673
"Educational attainment, completed Bachelor's or equivalent, population 25+ years, male (%)",0.001537673
"Age population, age 11, female, interpolated",0.001537673
"Employment to population ratio, ages 15-24, male (%) (national estimate)",0.001537673
Rural population (% of total population),0.001537673
"Vulnerable employment, male (% of male employment)",0.001537673
"Age population, age 19, female, interpolated",0.001537673
"Educational attainment, completed upper secondary, population 25+ years, female (%)",0.001537673
"Prevalence of overweight, male (% of male adults)",0.001537673
"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",0.001537673
"Progression to secondary school, female (%)",0.001537673
"GNI per capita, Atlas method (current US$)",0.001537673
"Population ages 50-54, male (% of male population)",0.001537673
"Population ages 30-34, female (% of female population)",0.001537673
"GNI, Atlas method (current US$)",0.001537673
"Age population, age 06, female, interpolated",0.001537673
"Time-related underemployment, female (% of employment)",0.0010251154
Poverty gap at $1.90 a day (2011 PPP) (%),0.0010251154
Ratio of female to male labor force participation rate (%) (national estimate),0.0010251154
Prevalence of anemia among women of reproductive age (% of women ages 15-49),0.0010251154
"Progression to secondary school, male (%)",0.0010251154
"Age population, age 10, male, interpolated",0.0010251154
"Prevalence of obesity, female (% of female population ages 18+)",0.0010251154
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0.0010251154
Prevalence of anemia among non-pregnant women (% of women ages 15-49),0.0010251154
"School enrollment, primary, male (% gross)",0.0010251154
"Self-employed, total (% of total employment)",0.0010251154
"Population ages 50-54, female (% of female population)",0.0010251154
"Population ages 25-29, male (% of male population)",0.0010251154
"Population ages 35-39, male (% of male population)",0.0010251154
"Persistence to last grade of primary, male (% of cohort)",0.0010251154
"Age population, age 06, male, interpolated",0.0010251154
"Age population, age 15, female, interpolated",0.0010251154
"Age population, age 14, female, interpolated",0.0010251154
"Population ages 55-59, male (% of male population)",0.0010251154
"Self-employed, male (% of male employment)",0.0010251154
People using safely managed sanitation services (% of population),0.0010251154
"Population ages 65 and above, female (% of total)",0.0010251154
People using basic sanitation services (% of population),0.0010251154
"Population ages 05-09, male (% of male population)",0.0010251154
"Population ages10-14, male (% of male population)",0.0010251154
Number of infant deaths,0.0010251154
"Population ages 15-64, female (% of total)",0.0010251154
"Primary completion rate, total (% of relevant age group)",0.0010251154
"Immunization, DPT (% of children ages 12-23 months)",0.0010251154
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",0.0010251154
Female population 55-59,0.0010251154
"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",0.0010251154
Female population 75-79,0.0010251154
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",0.0010251154
"Unemployment, female (% of female labor force)",0.0010251154
Female population 25-29,0.0010251154
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0.0010251154
"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",0.0010251154
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",0.0010251154
Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),0.0010251154
Antiretroviral therapy coverage (% of people living with HIV),0.0010251154
Urban population growth (annual %),0.0010251154
Internet users (per 100 people),0.0010251154
Country_code,0.0010251154
Female population 65-69,0.0010251154
Bilateral ODA commitments that is untied (% of bilateral ODA commitments),0.0010251154
"Educational attainment, completed Bachelor's or equivalent, population 25+ years, female (%)",0.0010251154
Goods (excluding arms) admitted free of tariffs from developing countries (% total merchandise imports excluding arms),0.0010251154
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.0010251154
"Employment to population ratio, 15+, male (%) (national estimate)",0.0010251154
Bilateral ODA commitments that is untied (current US$),0.0010251154
Adults (ages 15+) and children (ages 0-14) newly infected with HIV,0.0010251154
"GNI per capita, PPP (current international $)",0.0010251154
"Health expenditure, private (% of total health expenditure)",0.0010251154
"Age population, age 16, female, interpolated",0.0005125577
Female population 80+,0.0005125577
"Age population, age 13, male, interpolated",0.0005125577
Female population 70-74,0.0005125577
"Unemployment, female (% of female labor force) (modeled ILO estimate)",0.0005125577
"Age population, age 05, male, interpolated",0.0005125577
"Age population, age 14, male, interpolated",0.0005125577
"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",0.0005125577
"Age population, age 18, female, interpolated",0.0005125577
"Population ages 15-64, total",0.0005125577
"Age population, age 17, female, interpolated",0.0005125577
"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",0.0005125577
Goods (excluding arms) admitted free of tariffs from least developed countries (% total merchandise imports excluding arms),0.0005125577
Total bilateral sector allocable ODA commitments (current US$),0.0005125577
"Population ages 65 and above, total",0.0005125577
"Population ages 65 and above, female",0.0005125577
"Employment to population ratio, ages 15-24, female (%) (national estimate)",0.0005125577
"Age population, age 10, female, interpolated",0.0005125577
"Wage and salaried workers, male (% of male employment)",0.0005125577
"Prevalence of overweight, female (% of female adults)",0.0005125577
"Vulnerable employment, total (% of total employment)",0.0005125577
"Educational attainment, completed primary, population 25+ years, female (%)",0.0005125577
"Educational attainment, completed post-secondary, population 25+ years, male (%)",0.0005125577
"Educational attainment, completed post-secondary, population 25+ years, female (%)",0.0005125577
"Age population, age 08, male, interpolated",0.0005125577
"Age population, age 08, female, interpolated",0.0005125577
"Age population, age 07, male, interpolated",0.0005125577
Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),0.0005125577
"Unemployment, male (% of male labor force) (national estimate)",0.0005125577
"Vulnerable employment, female (% of female employment)",0.0005125577
"Population, male (% of total)",0.0005125577
"Age population, age 12, female, interpolated",0.0005125577
"Population ages 80 and older, male (% of male population)",0.0005125577
"Age population, age 12, male, interpolated",0.0005125577
"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",0.0005125577
Female population 40-44,0.0005125577
"Age population, age 13, female, interpolated",0.0005125577
"Age population, age 05, female, interpolated",0.0005125577
Female population 50-54,0.0005125577
"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.0005125577
"Population ages 10-14, female (% of female population)",0.0005125577
"School enrollment, secondary, male (% net)",0.0005125577
Incidence of HIV (% of uninfected population ages 15-49),0.0005125577
"Labor force participation rate for ages 15-24, female (%) (national estimate)",0.0005125577
"Age population, age 02, male, interpolated",0.0005125577
"School enrollment, tertiary, male (% gross)",0.0005125577
"Age population, age 01, male, interpolated",0.0005125577
"Age population, age 20, female, interpolated",0.0005125577
"Bilateral, sector-allocable ODA to basic social services (current US$)",0.0005125577
"Tuberculosis death rate (per 100,000 people), including HIV",0.0005125577
"Secondary education, teachers (% female)",0.0005125577
"Labor force participation rate for ages 15-24, male (%) (national estimate)",0.0005125577
"Age population, age 21, female, interpolated",0.0005125577
"Age population, age 21, male, interpolated",0.0005125577
Number of neonatal deaths,0.0005125577
"Tertiary education, academic staff (% female)",0.0005125577
"Age population, age 24, female, interpolated",0.0005125577
"Age population, age 23, female, interpolated",0.0005125577
"Age population, age 25, male, interpolated",0.0005125577
Adults (ages 15+) newly infected with HIV,0.0005125577
"Labor force, female",0.0005125577
Net ODA provided to the least developed countries (current US$),0.0005125577
Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),0.0005125577
"Mortality rate, under-5 (per 1,000 live births)",0.0005125577
People using basic drinking water services (% of population),0.0005125577
"Age population, age 24, male, interpolated",0.0005125577
Population ages 0-14 (% of total),0.0005125577
"Immunization, BCG (% of one-year-old children)",0.0005125577
Male population 55-59,0.0005125577
"Health expenditure, public (% of GDP)",0.0005125577
"Tuberculosis case detection rate (%, all forms)",0.0005125577
"Health expenditure, public (% of total health expenditure)",0.0005125577
"Health expenditure per capita, PPP",0.0005125577
"Age population, age 04, female, interpolated",0.0005125577
"Health expenditure, total (% of GDP)",0.0005125577
"People using basic sanitation services, rural (% of rural population)",0.0005125577
Average tariffs imposed by developed countries on textile products from least developed countries (%),0.0005125577
"Persistence to last grade of primary, female (% of cohort)",0.0005125577
"Immunization, HepB3 (% of one-year-old children)",0.0005125577
"Age population, age 19, male, interpolated",0.0005125577
"Improved sanitation facilities, rural (% of rural population with access)",0.0005125577
Male population 25-29,0.0005125577
"Improved water source, rural (% of rural population with access)",0.0005125577
"Improved water source, urban (% of urban population with access)",0.0005125577
"People using basic sanitation services, urban  (% of urban population)",0.0005125577
"Health expenditure per capita, PPP (constant 2011 international $)",0.0005125577
