price,lunch,obj_rayon,n_seats,is_net,type,sumareaLive,sumareaComm,meanareaLive,meanareaComm,maxareaLive,maxareaComm,metro_near_500m,places_near_300m,dist_to_metro,IT-компания_300m,PR-агентство_300m,Wi-Fi хот-спот_300m,Автоматизация производств_300m,Автомобильная парковка_300m,Автомобильные грузоперевозки_300m,Автошкола_300m,Агентство недвижимости_300m,Адвокаты_300m,Администрация_300m,Антикварный магазин_300m,Аптека_300m,Архитектурное бюро_300m,Ассоциации и промышленные союзы_300m,Ателье по пошиву и ремонту одежды_300m,Аудиторская компания_300m,Аутсорсинг_300m,Банк_300m,Банкетный зал_300m,Банкомат_300m,"Бар, паб_300m",Библиотека_300m,Бизнес-консалтинг_300m,Бизнес-центр_300m,Благотворительный фонд_300m,Брокерская компания_300m,"Булочная, пекарня_300m",Бухгалтерские услуги_300m,Быстрое питание_300m,Бытовые услуги_300m,Бюро переводов_300m,ВУЗ_300m,Вейп шоп_300m,Велопарковка_300m,Видеосъемка_300m,"Визажисты, стилисты_300m",Выставочный центр_300m,Гостиница_300m,Гостиница для животных_300m,Двери_300m,"Дезинфекция, дезинсекция, дератизация_300m",Денежные переводы_300m,Детские игровые залы и площадки_300m,Детские игрушки и игры_300m,Детский магазин_300m,Диагностический центр_300m,Дизайн интерьеров_300m,Дополнительное образование_300m,Доставка еды и обедов_300m,Доставка цветов и букетов_300m,Достопримечательность_300m,Железнодорожные и авиабилеты_300m,Жилой комплекс_300m,Жильё посуточно_300m,Заказ автомобилей_300m,Изготовление и оптовая продажа сувениров_300m,Изготовление печатей и штампов_300m,Издательские услуги_300m,Изделия из камня_300m,Инвестиционная компания_300m,Инжиниринг_300m,Интернет-магазин_300m,Интернет-маркетинг_300m,Интернет-провайдер_300m,Информационное агентство_300m,Информационный интернет-сайт_300m,Кадровое агентство_300m,Кальян-бар_300m,Кафе_300m,Квесты_300m,Кейтеринг_300m,Киностудия_300m,Клининговые услуги_300m,Клуб досуга_300m,Книжный магазин_300m,Комиссионный магазин_300m,Коммунальная служба_300m,Компьютерный ремонт и услуги_300m,Кондитерская_300m,Концертные и театральные агентства_300m,Копировальный центр_300m,Косметология_300m,Кофейня_300m,Кредитный брокер_300m,Культурный центр_300m,Курсы и мастер-классы_300m,Курсы иностранных языков_300m,Курьерские услуги_300m,Логистическая компания_300m,Ломбард_300m,Магазин алкогольных напитков_300m,Магазин белья и купальников_300m,Магазин бижутерии_300m,Магазин галантереи и аксессуаров_300m,Магазин кулинарии_300m,Магазин мебели_300m,Магазин обуви_300m,Магазин одежды_300m,Магазин парфюмерии и косметики_300m,Магазин подарков и сувениров_300m,Магазин посуды_300m,Магазин продуктов_300m,Магазин сумок и чемоданов_300m,Магазин табака и курительных принадлежностей_300m,Магазин хозтоваров и бытовой химии_300m,Магазин цветов_300m,Магазин часов_300m,Магазин чая и кофе_300m,Магазин электроники_300m,Магия и эзотерика_300m,Маркетинговые услуги_300m,Массажный салон_300m,Мебель на заказ_300m,"Медицинское оборудование, медтехника_300m","Медцентр, клиника_300m",Металлопрокат_300m,Металлоремонт_300m,"Министерства, ведомства, государственные службы_300m",Музей_300m,Музыкальное образование_300m,Музыкальный магазин_300m,НИИ_300m,Научно-производственная организация_300m,Нефтегазовая компания_300m,Нефтепродукты_300m,Ногтевая студия_300m,Нотариусы_300m,Оборудование и материалы для салонов красоты_300m,Обучение мастеров для салонов красоты_300m,Общественная организация_300m,Общественный фонд_300m,Оздоровительный центр_300m,Оператор сотовой связи_300m,Организация и обслуживание выставок_300m,Организация и проведение детских праздников_300m,Организация конференций и семинаров_300m,Органы государственного надзора_300m,Ортопедический салон_300m,Остановка общественного транспорта_300m,Отделение полиции_300m,Охранное предприятие_300m,Оценочная компания_300m,"Памятник, скульптура_300m",Парикмахерская_300m,Пиццерия_300m,Платёжный терминал_300m,Полиграфические услуги_300m,Политическая партия_300m,Помощь в оформлении виз и загранпаспортов_300m,Православный храм_300m,Праздничное агентство_300m,Программное обеспечение_300m,Продажа и аренда коммерческой недвижимости_300m,Продукты питания оптом_300m,Продюсерский центр_300m,Проектная организация_300m,Прокат велосипедов_300m,Промышленная химия_300m,Промышленное оборудование_300m,Промышленное строительство_300m,Психологическая служба_300m,Психотерапевтическая помощь_300m,Пункт выдачи_300m,Пункт техосмотра_300m,Распространители косметики и бытовой химии_300m,Расходные материалы для оргтехники_300m,Регистрация и ликвидация предприятий_300m,Редакция СМИ_300m,Рекламное агентство_300m,Религиозные товары_300m,Ремонт бытовой техники_300m,Ремонт обуви_300m,Ремонт оргтехники_300m,Ремонт планшетов и ноутбуков_300m,Ремонт сотовых телефонов_300m,Ремонт часов_300m,Ресторан_300m,СПА-салон_300m,Салон красоты_300m,Салон оптики_300m,Салон связи_300m,Саморегулируемая организация_300m,Свадебный салон_300m,Секс-шоп_300m,Сертификация продукции и услуг_300m,Системы безопасности и охраны_300m,Спортивная одежда и обувь_300m,Спортивное объединение_300m,Спортивный инвентарь и оборудование_300m,"Спортивный клуб, секция_300m","Спортплощадка, воркаут_300m",Столовая_300m,Стоматологическая клиника_300m,Страховая компания_300m,Страховой брокер_300m,Строительная компания_300m,Строительные и отделочные работы_300m,Строительство дачных домов и коттеджей_300m,Строительство и обслуживание инженерных сетей_300m,Стройматериалы оптом_300m,Студия веб-дизайна_300m,Студия графического дизайна_300m,Студия дизайна_300m,Студия звукозаписи_300m,Студия ландшафтного дизайна_300m,Супермаркет_300m,Суши-бар_300m,ТСЖ_300m,Такси_300m,Тара и упаковочные материалы_300m,Тату-салон_300m,Творческий коллектив_300m,Театр_300m,Театрально-концертная касса_300m,Телекоммуникационная компания_300m,Телекомпания_300m,Техническое обслуживание зданий_300m,Типография_300m,Товары для здоровья_300m,Товары для мобильных телефонов_300m,Товары для творчества и рукоделия_300m,Точка продажи прессы_300m,Тренинги_300m,Туалет_300m,Турагентство_300m,Туроператор_300m,Управляющая компания_300m,Услуги репетиторов_300m,Услуги частных специалистов_300m,"Установка, ремонт и вскрытие замков_300m",Учебный центр_300m,Фармацевтическая компания_300m,Финансовый консалтинг_300m,Фитнес-клуб_300m,"Фитопродукция, БАДы_300m",Фотоуслуги_300m,Химчистка_300m,Хостел_300m,Художественная мастерская_300m,Центр йоги_300m,Центр повышения квалификации_300m,Школа искусств_300m,Школа танцев_300m,Экспертиза_300m,Электромонтажные работы_300m,Электротехническая продукция_300m,Ювелирная мастерская_300m,Ювелирный магазин_300m,Юридические услуги_300m,прочее_300m
79,450,-1.0,5,50,1,1,260497,524924,724,1458,21542,36522,2,19,169.52575559299999,0,0,4,0,8,2,4,7,9,2,0,5,0,1,2,0,1,6,0,7,2,0,3,1,1,0,1,1,3,0,2,1,0,2,2,2,0,2,0,1,0,4,0,0,0,2,3,0,0,0,0,1,0,1,0,0,2,0,0,0,0,3,2,0,0,2,1,3,10,0,0,0,0,0,1,0,2,4,1,0,1,6,5,0,0,0,1,1,1,1,2,1,3,1,0,1,5,17,6,1,1,2,1,1,0,3,3,0,0,1,1,2,0,1,4,0,2,1,0,2,0,0,0,0,1,0,3,0,1,2,0,0,0,0,1,0,1,1,3,0,0,1,0,1,0,11,1,0,1,0,0,1,4,0,1,0,1,0,0,4,2,5,1,0,2,1,2,3,2,0,2,1,0,3,6,2,8,0,7,2,1,1,0,2,0,0,6,0,0,1,0,2,3,2,2,4,3,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,2,1,0,1,0,1,1,0,0,1,2,0,9,0,0,0,0,0,1,2,0,0,1,3,0,0,0,0,0,0,2,1,0,0,1,3,12,1
80,350,-1.0,7,2,0,3,99124,389457,294,1156,8998,32343,3,38,110.74246642799999,0,0,4,0,11,0,0,10,5,2,3,7,4,0,2,2,0,7,0,4,5,1,4,2,1,0,2,6,3,3,7,0,1,2,2,0,1,3,3,0,1,4,1,0,1,1,0,0,2,0,3,1,1,0,1,1,4,2,0,3,0,6,0,0,0,2,0,0,9,2,0,2,0,1,1,1,1,4,3,0,2,0,1,0,0,2,2,3,0,3,0,2,1,3,0,0,4,13,3,8,0,4,0,1,0,4,2,3,2,0,2,0,1,1,3,1,1,3,1,2,1,2,0,0,0,8,0,0,1,5,2,0,0,1,1,1,1,1,2,2,2,0,0,1,1,12,2,2,0,0,2,1,4,0,0,2,1,1,0,1,3,2,2,2,2,1,1,2,6,0,1,0,0,1,3,1,8,0,13,4,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,5,1,1,0,0,0,0,1,2,0,2,1,1,0,1,2,3,0,0,0,1,1,2,2,0,0,2,1,2,8,3,2,0,1,1,2,0,0,0,1,3,4,0,2,0,0,2,6,2,1,0,3,4,9,1
81,1000,300.0,5,30,0,0,194315,906011,497,2317,14005,39562,3,40,59.919479247299996,6,2,3,1,10,4,1,21,6,0,0,3,3,4,2,1,2,2,1,13,7,4,13,5,4,1,1,5,5,0,9,1,1,0,1,2,0,23,1,0,0,3,0,0,0,0,5,0,4,0,12,0,0,5,1,0,3,4,0,6,0,11,5,0,0,1,8,2,15,1,3,1,3,2,1,0,0,4,1,1,1,2,3,1,3,2,9,0,2,3,0,2,1,1,0,1,5,13,0,3,2,4,1,0,0,4,0,0,0,2,1,2,1,2,1,2,0,1,1,2,0,1,1,2,2,4,3,2,0,8,1,2,0,2,0,1,0,0,1,0,1,2,2,3,3,8,4,0,3,0,3,4,6,2,0,1,2,0,1,1,1,0,0,0,0,2,3,8,3,0,5,0,1,1,5,1,28,1,8,1,0,6,1,2,3,1,0,1,1,0,0,1,4,3,2,6,10,1,0,0,4,0,1,2,0,2,0,0,0,3,1,1,5,6,2,0,1,0,0,1,2,0,1,1,20,5,3,0,1,1,2,0,0,2,1,4,1,3,2,2,0,1,1,1,0,2,0,5,25,3
82,1000,-1.0,3,25,0,1,436548,493725,962,1088,11796,19755,0,27,611.0140340930001,1,0,5,0,14,0,0,5,3,1,1,1,3,0,3,0,0,2,0,4,4,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,0,2,0,1,1,0,2,0,0,1,0,0,1,0,0,1,0,2,2,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,2,0,3,0,0,2,0,0,0,1,1,0,1,0,2,1,2,3,2,0,4,6,1,2,0,3,0,1,1,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22,1,6,0,0,2,1,0,1,0,0,0,0,0,0,0,3,0,1,3,1,0,0,0,1,0,1,0,4,0,1,1,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,4,0
83,530,245.0,0,50,1,1,143902,790484,343,1887,15042,36520,2,33,170.49204268399998,1,0,1,0,12,2,0,13,9,1,0,3,1,1,4,1,0,4,1,5,11,1,8,0,2,4,2,2,7,0,7,3,3,1,3,0,0,11,1,3,1,8,1,0,2,0,0,2,1,2,24,4,0,0,3,1,3,2,1,1,0,13,5,1,1,2,0,8,17,1,0,0,0,4,2,0,1,1,4,0,4,20,3,0,1,2,0,4,0,5,1,1,3,1,0,0,5,8,11,6,1,3,2,2,1,1,0,5,0,1,1,2,0,1,5,0,0,5,2,0,0,1,0,0,2,12,4,1,0,13,2,1,1,0,0,2,2,1,2,0,0,3,3,6,2,10,3,0,11,0,5,2,4,0,0,2,1,1,0,0,4,1,8,1,0,1,0,1,2,0,2,2,2,3,8,0,11,2,18,3,1,2,1,1,2,2,1,0,1,1,1,1,7,2,0,2,3,0,0,3,3,0,1,1,0,0,1,1,0,2,2,0,1,0,0,1,0,4,0,5,1,0,3,0,53,7,2,0,3,1,3,0,3,0,2,3,2,10,1,4,1,2,0,3,1,1,1,4,25,2
84,2000,-1.0,5,47,0,5,284070,937302,768,2533,14005,39562,3,28,113.232494955,3,2,4,0,15,5,1,12,10,2,0,2,2,3,2,1,1,4,0,11,8,1,16,6,2,1,2,4,1,1,8,2,1,0,0,3,1,26,2,0,0,8,0,0,0,1,2,2,1,1,13,0,0,12,1,0,1,2,0,9,1,11,5,0,0,2,10,1,14,1,5,1,4,3,1,0,0,4,1,2,0,1,4,2,1,1,7,1,3,3,0,2,1,1,0,4,7,11,2,0,1,5,0,2,0,3,0,0,0,2,2,1,1,1,1,1,0,4,3,0,1,1,1,2,1,3,1,1,0,9,2,0,1,0,0,0,0,0,4,0,1,1,3,3,2,8,2,0,2,0,9,4,4,2,0,3,1,0,2,1,1,0,0,3,0,0,2,8,2,0,5,0,0,1,6,0,17,1,4,1,7,2,1,1,3,0,1,1,1,0,0,1,6,1,2,6,6,0,0,2,4,1,0,0,0,1,0,0,0,3,1,1,5,5,2,0,1,1,1,1,1,0,1,0,21,3,3,2,1,2,1,0,1,2,2,6,1,4,1,0,0,2,0,1,1,0,0,7,18,5
85,1500,-1.0,3,49,1,1,268253,730767,664,1809,13187,25674,0,22,533.149151996,1,1,1,0,19,0,2,6,4,0,0,1,5,0,2,2,0,7,0,3,2,0,1,1,2,1,2,2,1,0,0,0,0,0,1,1,5,11,0,0,0,2,0,0,0,1,0,0,0,0,24,0,1,1,0,0,0,1,0,1,1,1,1,0,0,2,1,1,7,0,0,2,0,1,0,0,2,0,0,2,0,1,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,6,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,2,5,0,0,3,1,0,1,0,0,0,0,1,0,0,1,3,2,1,0,1,0,1,0,0,1,1,2,0,1,2,0,4,0,0,2,2,2,2,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,4,0,5,0,0,0,0,0,0,0,0,2,1,2,0,0,2,0,0,3,0,0,1,0,0,0,0,2,1,1,0,3,0,0,1,3,4,1,0,0,0,0,0,0,0,0,1,0,5,1,1,2,0,0,0,3,0,0,1,0,0,3,0,2,2,1,1,0,0,0,0,0,5,0
86,360,-1.0,5,22,0,1,295431,959279,790,2565,14005,54089,3,18,308.426307395,3,1,2,0,7,0,1,3,6,11,0,0,1,3,2,3,1,7,0,8,8,2,6,0,1,1,0,3,1,0,7,1,1,0,1,3,0,18,2,0,0,3,0,0,0,0,2,2,1,0,14,0,1,5,1,0,0,0,0,3,0,11,4,1,0,3,3,0,7,1,1,0,1,2,3,0,0,4,0,0,0,4,1,0,1,1,1,0,3,3,0,1,1,1,0,2,7,10,3,0,1,0,0,0,0,0,0,0,0,1,2,1,0,2,2,1,1,12,0,0,1,4,0,0,1,3,2,0,0,6,1,1,0,1,1,0,0,0,1,1,1,2,1,0,2,4,4,0,2,0,8,2,1,0,0,6,1,0,1,0,1,0,0,2,0,0,2,4,3,0,0,0,0,1,5,0,5,0,5,0,4,6,0,1,3,0,0,1,1,0,0,0,2,0,2,2,1,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,1,2,0,2,0,0,0,20,4,2,2,0,0,1,0,2,0,2,4,2,3,0,1,0,1,0,0,0,0,0,2,16,3
87,820,280.0,3,68,1,1,319748,388964,1327,1614,21064,27929,3,8,132.239383629,0,0,0,0,10,1,3,3,9,0,0,6,1,1,0,1,4,3,0,7,1,0,1,0,1,0,0,1,6,1,1,0,0,1,0,0,0,13,0,0,0,8,0,0,0,1,0,1,2,0,0,1,0,8,0,2,2,4,0,0,0,2,1,0,0,0,2,1,4,0,0,0,0,0,0,0,2,3,2,0,1,1,4,0,0,0,0,2,0,4,4,1,0,0,0,0,3,2,0,3,0,5,0,2,0,2,0,1,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,2,1,1,0,0,1,3,4,0,0,3,1,1,13,1,0,1,0,6,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,1,1,0,0,3,1,3,0,3,2,5,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,0,0,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,0,1,2,2,1,0,1,1,1,15,6,0,4,2,0,1,0,0,1,2,2,1,1,0,0,0,0,4,0,1,2,2,3,8,1
88,1250,330.0,3,75,0,1,223552,996254,537,2395,13187,65547,0,16,506.66023074,1,1,4,0,19,0,0,4,4,2,0,1,2,1,1,1,1,6,1,3,2,2,3,2,4,0,1,0,1,0,0,3,0,0,1,0,2,5,0,0,0,3,0,0,0,1,3,0,0,2,25,0,0,1,0,0,0,1,0,2,1,0,4,0,1,2,0,1,9,0,0,1,0,1,0,0,2,1,1,1,0,0,2,0,0,0,7,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,5,1,3,2,1,1,0,0,0,1,0,0,7,2,1,0,1,0,0,1,0,1,0,0,1,1,0,0,2,3,0,0,1,0,1,3,1,1,0,1,1,0,0,0,0,0,1,0,0,1,3,3,1,0,2,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,5,1,2,0,1,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,2,0,3,1,2,1,0,1,1,1,2,0,0,1,0,12,1
89,2500,-1.0,2,85,1,5,268974,782113,544,1583,21447,84261,2,15,85.5630399418,7,2,4,0,17,0,0,6,1,1,1,1,2,1,1,1,0,8,0,7,1,0,5,2,0,0,1,3,2,0,3,2,1,0,0,0,1,3,0,0,0,6,1,1,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,4,1,0,1,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,2,1,0,2,5,1,1,0,0,0,0,0,3,4,0,2,0,0,2,12,4,3,1,3,0,0,0,1,1,0,1,0,3,0,0,1,1,1,0,0,0,0,1,1,0,1,0,2,1,1,1,2,0,0,0,0,0,0,0,0,3,0,1,0,3,1,1,5,1,1,0,0,3,6,2,0,0,1,1,1,2,1,0,0,0,0,1,0,0,1,9,0,3,1,0,0,1,0,12,0,5,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,2,2,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,3,1,2,0,1,2,2,0,1,1,2,1,2,2,2,0,0,0,0,0,2,0,0,3,5,1
90,300,-1.0,5,400,1,4,301763,912278,824,2493,13501,51076,1,20,67.0872779193,1,0,2,0,8,0,0,2,2,0,0,2,2,0,0,0,0,5,0,7,4,2,2,3,0,0,0,0,4,1,1,0,2,2,0,0,0,13,1,0,2,6,0,0,0,1,0,0,0,0,0,0,1,1,2,0,2,0,0,1,0,0,0,1,1,1,0,1,12,0,0,0,1,0,0,1,0,0,2,1,0,1,4,0,1,1,0,0,0,0,0,0,1,0,2,2,1,3,0,2,1,2,1,2,0,1,1,2,1,1,1,0,0,1,3,0,2,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,2,0,1,0,1,5,0,9,1,1,1,0,4,0,1,1,0,0,0,0,1,0,0,0,0,2,1,4,1,0,0,0,2,1,0,0,1,0,13,0,11,1,2,0,0,0,0,0,0,0,1,0,0,0,3,1,0,2,1,1,0,1,2,0,1,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,1,2,0,0,1,0,0,5,0,0,0,0,0,0,1,2,0,0,4,3
91,320,-1.0,1,41,1,3,167072,922401,360,1988,12682,34788,2,29,342.689475947,8,1,4,3,12,2,1,17,4,0,2,1,4,1,2,3,2,7,0,10,6,2,4,3,1,1,0,5,4,0,17,18,0,0,0,1,1,7,0,0,0,7,0,0,1,2,1,3,0,1,21,4,3,0,0,1,1,1,2,4,2,7,0,0,1,7,2,2,18,4,1,1,2,5,2,1,4,2,1,2,0,3,6,0,1,1,3,5,0,1,0,3,0,1,0,0,7,5,4,4,0,1,1,2,2,3,1,4,1,1,3,2,1,0,4,0,0,0,2,1,2,1,4,0,0,4,4,0,0,6,0,2,0,0,0,3,0,0,0,0,1,1,3,2,1,9,5,0,5,0,6,1,7,0,3,3,1,2,3,1,8,5,0,1,0,2,0,8,10,0,1,1,0,2,5,0,13,0,5,3,0,4,2,0,4,1,3,7,1,2,2,0,6,0,1,9,7,3,0,1,7,0,4,0,1,0,0,2,1,0,1,1,2,0,0,1,0,2,2,2,0,0,5,0,45,7,2,3,1,0,6,2,1,2,3,2,1,4,5,4,1,3,12,1,1,1,0,2,24,2
92,400,229.0,0,90,0,5,114783,788225,283,1946,12933,36520,3,33,128.59177287100002,2,0,1,0,11,3,0,21,11,1,0,4,3,1,5,1,1,3,1,4,10,1,8,1,0,4,1,4,6,0,8,3,2,1,2,0,0,11,1,3,1,7,1,2,2,1,0,2,1,2,21,4,0,0,3,3,2,2,1,2,1,16,4,1,1,2,2,8,15,0,0,0,1,4,1,0,1,2,2,0,4,19,2,0,1,2,1,7,2,5,2,1,4,1,0,0,5,10,10,9,1,3,1,3,0,2,0,6,0,1,1,3,0,1,6,0,0,5,1,0,0,1,0,0,3,12,5,1,0,15,3,0,1,0,0,2,2,1,2,0,0,2,1,5,2,12,4,0,20,1,5,2,6,0,0,1,1,1,0,0,5,6,12,1,0,2,2,1,4,0,4,2,3,3,12,0,9,2,14,2,2,2,1,1,2,1,1,0,1,1,0,0,7,1,0,3,4,1,0,3,3,1,1,1,0,0,1,1,0,3,2,0,1,0,0,1,0,4,0,5,2,0,5,0,58,10,2,0,2,0,3,0,2,0,2,0,2,8,1,4,1,1,0,3,1,0,1,4,31,2
93,1500,450.0,2,90,0,1,326523,748787,744,1706,21542,84261,2,19,166.55701363,2,3,4,1,14,4,1,18,4,1,1,2,3,0,1,1,1,6,1,9,4,0,7,5,4,1,1,3,5,0,3,2,1,1,3,0,0,3,1,0,0,3,1,1,0,1,1,5,1,0,0,1,2,0,0,2,0,0,1,5,3,4,2,2,0,2,1,1,7,1,0,0,2,0,0,1,1,5,0,2,0,0,1,0,0,1,1,0,1,2,1,0,0,0,0,1,2,3,1,1,1,1,1,1,0,2,1,0,0,0,4,0,0,1,7,3,1,1,0,0,0,0,1,1,1,4,2,0,0,3,2,0,1,2,3,2,0,0,0,0,1,0,5,0,2,7,2,1,1,0,7,7,7,0,0,3,0,1,1,2,2,3,3,0,1,1,3,7,8,0,2,1,0,1,1,0,11,0,8,0,2,0,0,0,1,1,1,0,0,2,0,0,5,0,1,13,6,3,0,0,3,2,3,1,0,1,1,3,0,0,0,1,3,1,3,3,1,1,1,2,1,3,2,3,11,3,0,0,1,1,0,1,1,1,0,1,2,0,0,0,0,1,1,2,0,1,1,0,19,2
94,1000,-1.0,3,78,0,1,257054,883925,622,2140,13187,65547,0,21,523.601231216,1,1,2,0,17,0,2,6,4,0,0,1,5,0,1,1,0,8,0,3,2,1,1,1,2,1,2,2,1,0,0,0,0,0,1,1,5,12,0,0,0,2,0,0,0,0,0,0,0,0,28,0,2,1,0,0,0,1,0,1,1,1,1,0,0,2,0,2,7,0,0,1,0,1,0,0,2,1,0,3,0,1,1,0,0,3,3,0,0,0,1,1,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,1,1,1,0,0,0,0,1,0,0,1,3,3,1,0,1,0,1,0,0,1,1,2,1,1,1,0,3,0,0,2,1,2,2,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3,1,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,3,0,0,1,0,0,0,0,2,1,1,0,3,0,0,1,6,4,1,0,0,0,0,0,0,0,0,1,0,4,1,1,2,0,0,0,3,0,0,1,0,1,3,0,2,2,1,1,0,0,0,0,0,5,0
95,2000,-1.0,5,80,0,5,319392,606709,1348,2560,21064,49454,2,19,185.30322555799998,3,2,0,0,20,0,2,5,3,0,0,3,0,1,2,1,0,9,0,8,11,0,8,7,0,1,2,3,8,2,14,0,0,1,1,2,0,9,1,0,1,6,1,0,1,0,1,2,2,0,0,1,2,2,1,0,4,1,0,3,1,4,1,0,1,2,2,2,11,1,0,0,2,0,0,1,0,2,1,1,2,3,4,0,0,1,0,4,1,2,0,1,0,2,0,0,1,4,4,2,1,4,1,1,0,3,0,0,2,1,1,2,0,0,11,0,2,1,0,0,1,0,1,1,0,5,3,0,1,5,2,1,0,0,0,0,0,0,2,0,0,1,0,2,0,13,2,0,0,0,4,1,1,0,0,3,1,0,1,0,1,0,4,1,0,2,2,0,4,0,2,1,0,2,5,1,13,1,13,2,3,0,3,2,1,0,0,1,0,1,0,0,3,0,0,4,1,1,0,2,4,1,2,1,0,1,1,3,0,0,0,1,0,1,7,0,2,0,1,0,1,1,0,0,27,5,1,0,0,0,1,2,2,1,0,5,4,2,2,1,1,0,0,0,2,0,2,2,14,6
96,1000,250.0,0,92,0,1,253344,860150,626,2124,12682,46786,3,7,169.177019704,2,0,4,1,17,0,1,10,8,0,0,0,0,0,0,2,0,9,0,6,5,0,0,4,0,0,1,6,5,0,6,0,3,0,0,0,0,3,3,4,0,7,1,0,0,0,1,1,0,0,22,3,0,1,0,0,3,1,0,0,0,7,2,0,0,0,1,1,4,0,0,0,0,3,0,0,0,2,0,0,4,5,4,0,2,0,0,3,1,5,3,1,0,1,1,0,3,6,3,0,4,4,0,2,0,2,1,1,2,0,1,0,4,1,5,0,1,4,0,0,1,0,0,1,0,2,1,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,5,1,0,15,2,0,0,0,1,2,7,2,2,0,3,1,1,0,1,3,1,1,1,0,1,2,7,0,0,0,1,0,4,0,4,0,6,2,1,0,1,0,2,0,0,0,0,0,0,0,2,2,1,6,1,0,0,0,0,1,1,0,0,0,0,0,5,1,1,0,0,1,0,0,3,1,1,0,0,0,0,0,24,10,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,2,15,2
97,1500,-1.0,3,35,0,1,243839,546362,633,1419,13187,24128,0,17,597.602890555,1,0,3,0,13,2,0,5,2,0,2,1,4,0,3,1,0,2,0,5,3,0,1,1,0,0,1,2,1,0,1,0,0,0,0,0,1,5,1,0,0,2,0,0,0,1,0,1,0,1,16,1,0,1,0,1,0,0,0,0,0,1,0,0,3,0,1,0,9,0,0,2,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,9,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,3,2,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,0,2,3,0,7,1,0,0,2,1,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,6,3,3,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,3,0,0,0,0,0,3,0
