,0
"Population ages 45-49, female (% of female population)",0.0051072524
Net ODA received per capita (current US$),0.0051072524
GDP (current US$),0.0051072524
"Age population, age 01, female, interpolated",0.0051072524
"Cost of business start-up procedures, female (% of GNI per capita)",0.0051072524
Adults (ages 15+) and children (0-14 years) living with HIV,0.0051072524
"Fertility rate, total (births per woman)",0.0051072524
"People using basic drinking water services, urban (% of urban population)",0.0051072524
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",0.0051072524
"Primary education, pupils (% female)",0.004085802
"Tuberculosis case detection rate (%, all forms)",0.004085802
"Total debt service (% of exports of goods, services and primary income)",0.004085802
"Inflation, consumer prices (annual %)",0.004085802
"Labor force, female (% of total labor force)",0.004085802
"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",0.004085802
Sex ratio at birth (male births per female births),0.004085802
"Improved sanitation facilities, urban (% of urban population with access)",0.004085802
Fixed telephone subscriptions (per 100 people),0.004085802
Improved sanitation facilities (% of population with access),0.004085802
"Immunization, DPT (% of children ages 12-23 months)",0.004085802
"Health expenditure, total (% of GDP)",0.004085802
"Health expenditure per capita, PPP",0.004085802
"Primary completion rate, total (% of relevant age group)",0.004085802
"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",0.004085802
Male population 80+,0.004085802
"Population ages 55-59, male (% of male population)",0.004085802
"Age population, age 14, male, interpolated",0.004085802
"Population ages 50-54, female (% of female population)",0.004085802
"Population ages 35-39, female (% of female population)",0.004085802
"Population ages 80 and older, female (% of female population)",0.0030643514
Female population 30-34,0.0030643514
Female population 50-54,0.0030643514
"Age population, age 22, female, interpolated",0.0030643514
"Improved water source, rural (% of rural population with access)",0.0030643514
Improved water source (% of population with access),0.0030643514
GDP per person employed (constant 2011 PPP $),0.0030643514
"Population ages 10-14, female (% of female population)",0.0030643514
"Population ages 40-44, female (% of female population)",0.0030643514
"GNI per capita, PPP (current international $)",0.0030643514
"Immunization, BCG (% of one-year-old children)",0.0030643514
Gross capital formation (% of GDP),0.0030643514
Health expenditure per capita (current US$),0.0030643514
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",0.0030643514
Female population 40-44,0.0030643514
"Survival to age 65, female (% of cohort)",0.0030643514
Prevalence of anemia among non-pregnant women (% of women ages 15-49),0.0030643514
"Age population, age 15, female, interpolated",0.0030643514
"PPP conversion factor, GDP (LCU per international $)",0.0030643514
"Cost of business start-up procedures, male (% of GNI per capita)",0.0030643514
Net ODA received (% of GNI),0.0030643514
Proportion of seats held by women in national parliaments (%),0.0030643514
Proportion of women in ministerial level positions (%),0.0030643514
"Health expenditure, private (% of total health expenditure)",0.0030643514
"PPP conversion factor, private consumption (LCU per international $)",0.0030643514
Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),0.002042901
"Age population, age 09, female, interpolated",0.002042901
Newborns protected against tetanus (%),0.002042901
"Population ages 65-69, male (% of male population)",0.002042901
Out-of-pocket health expenditure (% of total expenditure on health),0.002042901
Lifetime risk of maternal death (1 in: rate varies by country),0.002042901
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0.002042901
"Age population, age 03, female, interpolated",0.002042901
"Population ages 15-19, male (% of male population)",0.002042901
"Adjusted net enrollment rate, primary, male (% of primary school age children)",0.002042901
Internet users (per 100 people),0.002042901
"Immunization, Pol3 (% of one-year-old children)",0.002042901
"Immunization, measles (% of children ages 12-23 months)",0.002042901
"Population ages 35-39, male (% of male population)",0.002042901
"Mortality rate, adult, female (per 1,000 female adults)",0.002042901
"Improved sanitation facilities, rural (% of rural population with access)",0.002042901
"Labor force, female",0.002042901
"Population ages 20-24, female (% of female population)",0.002042901
"Population ages 15-64, male (% of total)",0.002042901
"Population, male (% of total)",0.002042901
"Population ages 15-64, female (% of total)",0.002042901
Out-of-pocket health expenditure (% of private expenditure on health),0.002042901
"Age population, age 15, male, interpolated",0.002042901
Trade (% of GDP),0.002042901
"Age population, age 18, female, interpolated",0.002042901
"Unemployment, female (% of female labor force) (modeled ILO estimate)",0.002042901
"Survival to age 65, male (% of cohort)",0.002042901
"Unemployment, male (% of male labor force)",0.002042901
Adults (ages 15+) newly infected with HIV,0.002042901
Female population 60-64,0.002042901
"Age population, age 18, male, interpolated",0.002042901
"Unemployment, female (% of female labor force)",0.002042901
Adults (ages 15+) and children (ages 0-14) newly infected with HIV,0.002042901
"Age population, age 10, female, interpolated",0.002042901
Adults (ages 15+) living with HIV,0.0010214505
Number of neonatal deaths,0.0010214505
"Age population, age 02, male, interpolated",0.0010214505
"Mortality rate, adult, male (per 1,000 male adults)",0.0010214505
"Age population, age 01, male, interpolated",0.0010214505
"Age population, age 07, female, interpolated",0.0010214505
"Tuberculosis death rate (per 100,000 people)",0.0010214505
"Mortality rate, neonatal (per 1,000 live births)",0.0010214505
Number of infant deaths,0.0010214505
"Health expenditure, private (% of GDP)",0.0010214505
Net official development assistance and official aid received (current US$),0.0010214505
Antiretroviral therapy coverage (% of people living with HIV),0.0010214505
Country_code,0.0010214505
"Age population, age 13, male, interpolated",0.0010214505
"Age population, age 09, male, interpolated",0.0010214505
"Prevalence of overweight, female (% of female adults)",0.0010214505
People practicing open defecation (% of population),0.0010214505
"People using basic drinking water services, rural (% of rural population)",0.0010214505
"Population ages 60-64, male (% of male population)",0.0010214505
"Population ages 60-64, female (% of female population)",0.0010214505
"Age population, age 16, male, interpolated",0.0010214505
"Population ages 50-54, male (% of male population)",0.0010214505
"Age population, age 17, male, interpolated",0.0010214505
"Population ages 70-74, female (% of female population)",0.0010214505
"Age population, age 20, male, interpolated",0.0010214505
"Age population, age 06, female, interpolated",0.0010214505
"Age population, age 06, male, interpolated",0.0010214505
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",0.0010214505
"Age population, age 22, male, interpolated",0.0010214505
"Age population, age 03, male, interpolated",0.0010214505
"Population, female",0.0010214505
"Population ages 15-19, female (% of female population)",0.0010214505
"Age population, age 24, female, interpolated",0.0010214505
"Population ages 05-09, female (% of female population)",0.0010214505
Male population 75-79,0.0010214505
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.0010214505
"Population ages 65 and above, male (% of total)",0.0010214505
Male population 70-74,0.0010214505
"Age population, age 02, female, interpolated",0.0010214505
Female population 45-49,0.0010214505
"Age population, age 13, female, interpolated",0.0010214505
"Age population, age 08, male, interpolated",0.0010214505
Female population 70-74,0.0010214505
Female population 25-29,0.0010214505
"School enrollment, primary, female (% gross)",0.0010214505
"Immunization, Hib3 (% of children ages 12-23 months)",0.0010214505
"Immunization, HepB3 (% of one-year-old children)",0.0010214505
"Time required to start a business, female (days)",0.0010214505
"Lower secondary completion rate, male (% of relevant age group)",0.0010214505
"GNI, Atlas method (current US$)",0.0010214505
Male population 35-39,0.0010214505
"Health expenditure per capita, PPP (constant 2011 international $)",0.0010214505
"Government expenditure on education, total (% of GDP)",0.0010214505
Male population 30-34,0.0010214505
