,0
"Age population, age 02, female, interpolated",0.001
Women's share of population ages 15+ living with HIV (%),0.001
Average tariffs imposed by developed countries on clothing products from developing countries (%),0.001
"Prevalence of obesity, female (% of female population ages 18+)",0.001
"Educational attainment, some primary, population 25+ years, total (%)",0.001
"Lower secondary completion rate, female (% of relevant age group)",0.001
Antiretroviral therapy coverage (% of people living with HIV),0.001
"Time-related underemployment, male (% of employment)",0.001
"Total debt service (% of exports of goods, services and primary income)",0.001
Female population 50-54,0.001
"Age population, age 20, male, interpolated",0.001
Lifetime risk of maternal death (1 in: rate varies by country),0.001
Lifetime risk of maternal death (%),0.001
Population ages 65 and above (% of total),0.001
GDP per person employed (constant 2011 PPP $),0.001
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.001
"Labor force with basic education, male (% of male working-age population with basic education)",0.001
"Employment to population ratio, 15+, total (%) (national estimate)",0.001
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",0.001
